bacteria_name,ph,temperature,density_hour_0,density_hour_1,density_hour_2,density_hour_3,density_hour_4,density_hour_5,density_hour_6,density_hour_7,density_hour_8,density_hour_9,density_hour_10,density_hour_11,density_hour_12,density_hour_13,density_hour_14,density_hour_15,density_hour_16,density_hour_17,density_hour_18,density_hour_19,density_hour_20,density_hour_21,density_hour_22,density_hour_23
Staphylococcus aureus,7.8,54.8,75432.75095247128,73216.11019778716,68157.35157134171,59463.53419350636,66190.05920531526,57691.626683037335,59993.43922124314,78216.47436855534,65418.19013436643,52199.42367922338,44514.56336191539,56740.79138196434,57616.61461264048,61470.931641126386,52719.00702010457,47295.8487784121,45991.496826543225,50844.639044938194,44313.98079454721,51778.35001817166,45336.76622360403,38535.21638166784,43634.88105017414,44618.152247295104
Escherichia coli,6.7,25.9,380571.7897104907,372960.3539162808,365501.1468379552,389024.0699108976,381243.5885126797,373618.7167424261,366146.3424075775,372152.746562236,364709.6916309912,371902.3578062669,364464.3106501416,381965.2243295665,487085.6573598034,667193.7620728635,777105.4515937412,1003607.5881200584,1308250.9711983565,1672986.6160144226,2138030.396232842,2821493.123933233,3734600.045972904,4384596.721852565,5624363.864703505,351847368.60061806
Pseudomonas aeruginosa,6.1,34.5,109735.43727148352,117696.53790251364,115342.60714446336,113035.75500157409,116316.67556038137,113990.34204917372,111710.53520819024,110930.61442552006,184991.77530582357,333980.81454158254,571006.1043406148,1035471.1779409626,1915541.718285876,3271939.876591484,5833275.971041912,9571367.700112032,17192636.2637592,31354891.514690176,56614558.90477303,415836484.9369121,427934515.7562872,419375825.4411614,419426589.15758705,415068059.8199092
Staphylococcus aureus,6.6,40.8,186967.0322603768,192733.1687868634,199110.10888349375,195976.0681139664,195553.80056557935,192946.82393858276,205870.9446461127,201753.52575319045,197718.45523812663,206038.8009368406,208530.59495769767,204359.9830585437,200272.7833973728,204629.09505110863,201724.98832087909,201926.06477361431,200675.23340537824,203210.4032128142,199146.19514855792,205733.95537057132,201619.27626315987,203519.56838979956,199449.17702200357,202517.64395074552
Escherichia coli,9.2,31.0,431425.4783338317,526980.1249532828,424399.26997905714,329047.64197590225,472832.60988962743,443128.9502222009,295696.5494083569,382723.6263523555,365859.14404590346,360696.6774710205,325913.8833172842,310981.2778975972,331330.89140901517,348886.6654326704,281135.71718481946,329209.4699762653,348663.61250472185,311876.0948463164,277826.1021951326,320587.9194086827,255611.61129882763,240931.64617070075,289527.6480684249,328853.6096078266
Pseudomonas aeruginosa,6.6,21.4,291827.819075764,312209.6338842202,305965.4412065358,299846.13238240505,293849.20973475697,307664.8881102524,313371.43346017046,307104.00479096704,317533.0467457024,311182.3858107883,314889.7447084649,308591.94981429557,302420.11081800965,296371.70860164944,298812.93842304085,298408.3462040804,292440.17927999876,296581.8234213967,290650.18695296877,303165.0341708544,297101.7334874373,311141.5771606489,304918.7456174359,298820.37070508715
Streptococcus pyogenes,8.0,28.1,446559.4539818106,418245.31110566214,405912.5221964264,383358.3688834055,382602.7052600249,391914.4439973671,426921.4739224608,366091.3738887735,313870.9034478252,381548.0403115297,388138.4926119034,333887.8682989734,277857.6525477456,323689.342849766,252826.2740424468,308132.97703576944,291301.046172372,287419.18034407415,308021.2276365618,324806.6763427629,280333.96433583344,332477.8237577096,273439.95955915947,274663.4831992782
Pseudomonas aeruginosa,7.7,25.3,446604.7316849768,496873.9664959709,486936.4871660514,477197.7574227304,467653.80227427575,458300.72622879024,461028.4607526261,458854.9659381923,449677.8666194285,464414.2232660952,455125.9388007732,446023.42002475774,465151.25110849715,455848.2260863272,471855.5717863492,528230.3320743351,626090.6087565413,728182.6611901927,836414.0468953428,997478.2971955864,1174284.0719019778,1375225.6709383132,1560132.929292512,1850870.3022497687
Streptococcus pyogenes,7.3,54.7,62946.79882585282,71147.38670607432,85783.93474287794,66454.30273342709,58019.75008706076,67396.70548736436,60261.25621848103,59466.85382240866,53788.466835238905,53611.89237599479,47717.12530078695,58554.92045862587,65156.28074411735,53148.34381407732,48575.90845094814,58008.921837173584,42464.92490598289,49498.51178370382,50851.9709334582,50012.643031388936,43605.19693592806,48967.38977188525,39936.868263447395,41657.7974218031
Staphylococcus aureus,6.7,59.9,199022.46726997304,234262.3673216751,198022.56064403115,209797.9704402243,223882.8347037789,171671.1884976675,157691.06634535684,168755.7340722608,161211.74900334567,168311.6378733331,179258.67761970835,162590.27724491764,155222.62776598273,133478.89654497313,148809.6483129876,176694.97776170608,144066.0247310607,146855.6749427444,148179.0649816273,145557.67458408023,95921.24325703378,122158.02631654088,130864.95700974394,122858.7165777519
Escherichia coli,7.5,6.1,349181.74032196996,324551.4929123523,311914.85836574173,312941.8524778065,325406.66208213026,295441.783817015,299942.4078945861,291492.00641861494,256467.05032567895,283319.02560249076,282968.2293538317,297760.31146778207,273768.11678588035,238882.0785412265,247402.32145668476,234827.28850971875,237655.66145214788,274262.4843476871,239649.03983328203,237521.94597654484,213261.08482514753,190691.533290905,214251.3808027927,171387.01182180372
Escherichia coli,6.7,22.3,243241.2141299114,254000.789120422,251662.58252319696,246629.33087273303,247451.0402082048,261524.49787393815,256741.379299503,260049.15479185915,256949.9127119665,262824.4330099955,257567.9443497956,252416.58546279967,254138.59069419617,256788.22924965603,266884.60533876345,261546.91323198815,256315.9749673484,262353.4827328431,257106.41307818625,253012.63226491545,247952.3796196171,242993.33202722477,247985.69337537285,264005.35655900236
Streptococcus pyogenes,7.6,25.5,180665.42601007727,182253.7496522014,178608.67465915738,183042.21750889128,179381.37315871345,176882.75904566553,179567.1146217489,179101.12009464536,190050.0538030361,186249.0527269754,182524.0716724359,178873.59023898718,180612.21815017477,176999.97378717127,184242.09645490415,196213.791529216,235652.44947998767,268071.35408788006,289313.59883644676,315317.75875740004,360422.5142724679,412029.90208275185,480016.7703313926,507028.71104389953
Bacillus subtilis,7.1,20.3,248302.06079369507,253423.21200397052,263904.9893985355,258626.8896105648,263604.45813420357,351788.24414826254,466538.2209733717,640357.440243791,791524.8922919477,1092548.721096448,1475184.076637104,1996420.8647381184,2693730.8448202894,3423059.0755078043,4762411.678835682,6342877.243760169,522738898.6975885,553858261.2547934,542781096.0296975,537298497.7439697,552943249.1830626,555088392.4416707,543986624.5928372,536675638.0381205
Bacillus subtilis,6.2,50.6,356845.4904435239,325078.89066803356,293878.1737353523,319859.36848799477,295484.4559847767,250208.91460265915,290460.04527911975,259618.17583147745,309860.45182485704,291880.685722161,290604.0180828064,197790.0363899898,226260.14360802385,220197.68341127256,234033.8609252949,214865.9758345513,230807.8895079369,224953.05781970092,181185.8636344074,191999.36897056704,224115.6007900366,211713.41774571768,180900.8546413213,203847.28810366773
Escherichia coli,4.1,23.2,381297.9104746552,429372.7562717573,353611.07541941205,303354.90536924935,342245.66918129555,398737.2746899402,362613.45344429376,363456.9602752027,282389.1386545857,221915.17724810992,299085.13143853884,304786.80838157993,299886.3109517404,326417.9235604698,308601.8747828785,327692.5924921004,227810.45441418077,246069.76631778377,247484.23854557544,306695.1125980993,282511.7795047826,243230.5218969932,256709.5046360779,226462.6595948628
Bacillus subtilis,6.9,27.5,362483.7289621218,359210.67147284775,1578542.2096968084,7189477.295168927,32378603.627448272,154466177.71482816,702278332.8497539,1133814381.905873,1158011658.525,1134851425.3545,1195923545.2156858,1172005074.311372,1148564972.8251443,1144718520.6513135,1143747278.4614148,1160323658.7928126,1164851808.106446,1158619646.9457097,1157174060.648449,1149348045.2808528,1126361084.3752358,1129611951.9848194,1156279562.614453,1171973428.9695013
Pseudomonas aeruginosa,6.1,20.2,210651.98481775643,206438.94512140128,216492.1793248315,212162.3357383349,207919.08902356817,203760.7072430968,199685.49309823487,208325.40919875365,217022.64686250815,212682.193925258,213360.3316128752,209093.12498061772,206039.413787973,211110.83762100796,217599.56806283668,213247.5767015799,217314.30463023737,212968.01853763263,208807.0097397241,204648.3996312981,216456.7750501464,212127.63954914347,207885.0867581606,206603.58612770351
Escherichia coli,7.4,29.2,522805.19422568486,512349.09034117113,502102.1085343477,492060.06636366074,627390.4906597264,1014639.2792084292,1605935.0863832422,2579852.979816026,4275159.176329241,6254933.996716751,10816327.834251087,17336726.950098224,25933308.671360884,41464185.4904803,65418431.703842975,495779847.3671932,501845099.2613818,523000590.1054182,512540578.30330986,515163827.78961384,504860551.2338216,525387824.4878182,514880067.99806184,523879248.1888855
Bacillus subtilis,6.3,27.7,300295.11268870253,308194.27940571203,440187.6636418501,905230.1951264726,1738143.3000920594,3617274.0219650273,6705944.841163865,13567231.62893033,28420471.12639131,55872492.17269899,115336835.3472336,223490612.6584216,427206978.8389269,717506387.2773148,723887876.6316433,737657465.0644497,728583605.5146078,735850403.3264159,743423986.1406349,739697163.913768,738255286.4619794,728773540.2672157,725478613.6759144,717286588.59197
Pseudomonas aeruginosa,7.6,32.4,133301.39020434007,136025.80616462237,138983.9041470404,157879.91381464913,295187.6149602516,538824.5329352004,949534.3017688582,1809079.7600448471,3219446.6108900583,6168382.342282132,12054844.66296314,21750664.768680897,42051376.45950894,74672677.12689261,133856887.688673,507621068.30644214,506304222.44241565,500938343.5068344,511239746.57242,501014951.6409716,504024524.8155178,494995285.2175204,495477441.6038808,500048365.7629622
Streptococcus pyogenes,6.7,51.6,201913.79908993916,204919.85006435425,220510.2491518251,219734.38524306103,176583.96935493796,195136.805571929,200098.488943906,185211.57094706612,170268.9691684844,196959.7028479648,194542.37361757772,163131.1621454578,162907.84601705277,158583.94470258444,163716.43508400067,197883.96102774463,144066.38364596464,172496.89675688013,137750.2602535263,162211.3848566231,131877.41965569256,152112.86197761097,139937.14043928776,128109.74688350064
Streptococcus pyogenes,6.9,30.5,238660.71325051176,233887.49898550153,231970.33083870835,227330.92422193417,243108.6306985756,303141.15924282133,398304.93691612175,531628.0708213068,712241.1049527262,927530.9854038308,1257700.0821028366,1619512.2535133825,2197123.393364783,2929431.430769018,3974575.351169613,5188353.350052696,378104657.46731126,393537072.3707002,385666330.9232862,388234703.5731825,391757803.6070907,399606885.91540146,391614748.1970934,400965984.79873466
Pseudomonas aeruginosa,6.7,12.9,332319.1252778243,295220.0428022103,307152.64311990066,298796.4997268705,305213.08962781454,325440.65347181464,305684.32638996834,275048.61564131454,245023.90796347073,297774.79027375253,236064.9757889672,273371.49069549283,268923.3559013916,217888.45116078455,275789.1861948167,270980.62588162656,223871.80473208503,229269.6898062629,221017.28792480731,205397.88661069953,248521.01079361344,200973.479861748,235838.8270599489,240841.91985255337
Escherichia coli,7.4,22.4,68298.66566024577,72596.27499632996,73634.73569430098,72162.04098041495,75209.66264365816,73705.46939078499,72231.36000296929,73848.05120699856,72371.09018285858,74737.91728864361,73243.15894287074,71778.29576401332,74348.2362651279,74237.8094152829,73460.5634256913,74555.66008521177,73064.54688350753,74726.66532069903,73232.13201428505,71767.48937399934,72057.37048030924,70616.22307070305,74636.74075998309,76225.79425945446
Streptococcus pyogenes,9.7,31.0,252088.69391165217,300334.1406986299,236249.11207804352,288066.8927953237,260942.19467071557,279768.9297658648,249720.3931612548,245122.3236950244,251295.75467355084,243176.347397788,182009.23168060184,184302.31463069312,215124.3420034231,189084.55256550584,205693.1340271272,207168.1092099604,258268.2760644124,174442.00906192363,197778.09690908057,166613.25291763202,169495.35210347737,194834.54538016545,161688.31772038253,173338.41082887346
Staphylococcus aureus,9.8,18.7,279625.35123674537,249243.4387323068,335254.75647725764,325394.74207057484,242930.07161479787,252651.17277109317,252066.01480077187,235717.97849063092,259643.65283464067,235503.85626778365,274251.37998041953,228837.2542942035,222814.7210417253,234047.39929250407,267841.4416249002,257422.1842591123,214036.6260276853,243415.3542326961,243494.93414854075,230655.52987075807,149075.02878596063,206531.20862267743,195524.71404713183,201399.92015777907
Staphylococcus aureus,7.7,23.8,421328.0091202736,412901.4489378682,442084.6730599053,600924.0400586333,761720.8332120916,987769.4177169036,1246846.790697169,1881498.7283130928,2256306.4864190547,3013845.802950502,3731311.755175605,5043133.024490492,6519530.815174748,8211314.579564373,611888702.0106809,629354231.8176397,662414775.9949341,649166480.4750354,637881922.7289188,635980416.5964464,639981924.9019679,644593950.0197349,631702071.0193402,619375449.882287
Bacillus subtilis,7.3,5.2,221515.63745070653,252332.4645428546,222904.52136057243,220173.5129128965,212940.4548378272,204446.37363921473,185496.25791523216,203521.46029446687,170923.23144447262,184254.7281295361,195293.2352133233,210451.0743219243,181384.35170800932,190181.97861337976,143428.00445855508,165639.98728585278,162186.44280523172,165812.9730743028,140895.87281566404,173646.6084014348,157154.3748028864,125130.92467825656,150615.32352862,139951.62118854365
Pseudomonas aeruginosa,6.5,37.8,70692.53232847336,76648.78336849576,75115.80770112584,482166.7050419691,4524463.669735716,41387565.14868257,356131164.3437953,735585355.3630053,745594203.3967271,730682319.3287926,725083845.6805642,742320764.524052,740722755.0587988,725908299.9576228,772580622.8793153,757129010.421729,776782707.6981176,761247053.5441552,746022112.4732721,779000639.6904132,763420626.896605,757993136.3028466,742833273.5767896,727976608.1052538
Staphylococcus aureus,9.0,54.9,423489.6083676889,350942.8188655447,414205.16981273313,370830.87430632126,298120.32887556485,336184.9096536693,347971.9231663453,283213.52808654704,305789.6130666956,326319.60279033135,300921.24549595965,281832.19554245257,306841.78711687465,346486.60303933336,262986.7131765205,262761.4684839428,255245.96128647603,274442.21766374324,233762.67558894615,254149.96749473296,221488.6343149997,289909.6393331405,217129.26863093415,175104.80877116285
